id,DIAC1_2,DIAC1_3,DIAC4_1,DIAC5_1,ANT2_1,CLIM1_3,CLIM2_5,TFV_G11_GROUP,LITH1_1,LITH2_2,LITH4_2,DEM1_1,DEM2_4,DEM4_1,geometry,,,,,,,,,
457,0.36,1.418,9.329177682,97,0,20.36448079,-13.88888889,Conifères,0.6931471808,8.35E-12,0.9999972268,1807,38,138,list(c(564988.298766914,565163.0607,564871.3438,564696.5819,564988.2988,6186215.223,6186117.988,6185593.68,6185690.914,6186215.22284592))
301,0.027,-0.067,10.59651253,5,0,-5.383627233,-10.57692308,Conifères,0.3725392456,8.35E-12,8.35E-12,1584,22,289,list(c(587189.063087842,587336.7741,587741.3033,587593.5922,587189.0631,6186288.956,6186423.802,6185980.68,6185845.833,6186288.95560253))
483,0.14,0.394,4.938473017,109,383.8709669,3.312476997,-13.41463415,Conifères,1.039716472,8.35E-12,0.4980197813,1659,27,313,list(c(586319.219565687,586489.2343,586805.2113,586635.1965,586319.2196,6185139.583,6185244.906,6184734.85,6184629.526,6185139.58275137))
597,0.117,0.191,5.593025826,28.4,36.32770015,0.2304147465,-12.64367816,Conifères,0.9077966874,8.35E-12,0.1694533665,1598,23,299,list(c(586622.808503517,586780.0586,587150.8208,586993.5707,586622.8085,6185526.682,6185650.27,6185178.532,6185054.944,6185526.68164051))
576,0.231,1.212,2.698428393,30.2,0,14.94124231,-11.2244898,Conifères,0.6931471808,8.35E-12,1.000001136,1592,30,80,list(c(562384.659833026,562280.1742,562791.7785,562896.2642,562384.6598,6186045.811,6186216.341,6186529.805,6186359.275,6186045.81074671))
582,0.146,0.106,1.130039266,17.2,446.4675782,23.25141777,-14.1025641,Conifères,0.7437900163,0.02083876141,8.35E-12,1804,34,87,list(c(571518.817619884,571714.492,571590.4577,571394.7834,571518.8176,6189351.041,6189309.697,6188722.659,6188764.002,6189351.04060918))
252,0.135,0.64,4.717906177,7.8,0,-1.941226118,-9.459459459,Conifères,0.6931471808,8.35E-12,1.000000025,1760,35,225,list(c(541385.051764957,541532.5066,541127.1611,540979.7063,541385.0518,6194155.304,6194020.192,6193577.819,6193712.931,6194155.30429685))
409,0.34,1.73,6.405066587,55.2,176.315394,4.640662235,-12.28070175,Conifères,0.7382056029,0.01799172349,0.982007408,1834,28,224,list(c(541769.059804552,541685.3634,541140.4238,541224.1202,541769.0598,6193054.137,6192872.486,6193123.567,6193305.219,6193054.13728585))
250,0.308,1.221,5.82795253,209.6,0,-10.18925178,-10,Conifères,0.6931471808,8.35E-12,8.35E-12,1584,36,324,list(c(537845.566871099,538011.6141,538346.0631,538180.0159,537845.5669,6193631.646,6193743.129,6193244.989,6193133.505,6193631.645838))
251,0.126,0.313,4.247618149,188.4,0,-5.576657459,-8.695652174,Conifères,0.6931471808,8.35E-12,8.35E-12,1624,35,313,list(c(538164.783727635,538348.4949,538585.6107,538401.8995,538164.7837,6193849.028,6193928.063,6193376.906,6193297.87,6193849.02756051))
537,0.33,1.709,1.609758292,137.2,0,16.04262158,-13.1147541,Conifères,0.6931471808,8.35E-12,8.35E-12,1769,31,217,list(c(526443.094470454,526642.1155,526701.4768,526502.4558,526443.0945,6195613.577,6195633.368,6195036.31,6195016.519,6195613.57734534))
333,0.354,1.325,16.6518694,3.8,0,1.697966041,-16.09195402,Conifères,0.03608680174,8.35E-12,8.35E-12,1622,29,262,list(c(603816.291012184,603973.1527,604345.3633,604188.5016,603816.291,6193517.439,6193641.507,6193170.913,6193046.845,6193517.43879944))
334,0.256,0.561,7.272271487,37.8,0,21.33369973,-15.55555556,Conifères,0.2955428542,0.09529098684,8.35E-12,1485,33,122,list(c(605508.322258481,605694.0798,605471.7125,605285.9549,605508.3223,6195615.7,6195541.577,6194984.305,6195058.427,6195615.69958698))
236,0.279,2.022,5.087532087,97.4,0,12.64076577,-12.32876712,Conifères,0.6931471808,8.35E-12,8.35E-12,1770,30,249,list(c(525518.852613916,525712.4142,525863.5269,525669.9653,525518.8526,6197072.442,6197122.814,6196542.154,6196491.781,6197072.44171063))
390,0.256,0.703,5.523096001,16.8,7.026215455,12.62278978,-12.32876712,Conifères,0.6931471808,8.35E-12,8.35E-12,1723,30,182,list(c(526225.482763587,526416.9127,526243.1244,526051.6944,526225.4828,6197200.419,6197142.491,6196568.21,6196626.137,6197200.41874253))
534,0.137,0.811,1.684959605,22.2,0,14.48063675,-13.63636364,Conifères,0.6931471808,8.35E-12,8.35E-12,1705,22,75,list(c(525325.672910046,525376.0483,524795.3907,524745.0153,525325.6729,6197685.522,6197491.963,6197340.841,6197534.4,6197685.52192214))
535,0.183,0.772,0.2819892005,62.6,0,12.44697865,-12.32876712,Conifères,0.6931471808,8.35E-12,8.35E-12,1743,23,291,list(c(525180.909036859,525380.9177,525380.9198,525180.9111,525180.909,6197000.001,6197000.001,6196400,6196399.999,6197000.00072288))
663,0.118,0.134,11.54012637,-7.2,5.295705629,12.25426658,-14.13043478,Conifères,0.6931471808,8.35E-12,0.9999921756,1573,21,321,list(c(593475.468418188,593281.5504,593134.6598,593328.5778,593475.4684,6196710.277,6196661.313,6197243.055,6197292.019,6196710.27723099))
677,0.092,0.179,9.931555075,1,15.38338657,16.56532236,-16.66666667,Conifères,0.6931471808,8.35E-12,1.000009319,1597,22,281,list(c(594056.343296648,593928.1373,593467.6201,593595.826,594056.3433,6197089.532,6196936.023,6197320.633,6197474.142,6197089.53186643))
255,0.153,0.287,2.751518281,49,0,4.105271452,-7.5,Conifères,0.6931471808,8.35E-12,8.35E-12,1603,26,136,list(c(542374.998339351,542574.9956,542575.0116,542375.0143,542374.9983,6197203.924,6197203.929,6196603.93,6196603.924,6197203.92368938))
414,0.165,0.448,11.0486387,-2.6,0,-3.722288112,-7.070707071,Conifères,0.6931471808,8.35E-12,8.35E-12,1605,36,162,list(c(541264.2685741,541372.3444,540867.4834,540759.4075,541264.2686,6196743.352,6196575.059,6196250.842,6196419.135,6196743.35184367))
415,0.183,0.918,5.97338138,35.2,0,-0.6348646504,-8,Conifères,0.6931471808,8.35E-12,8.35E-12,1578,27,273,list(c(542235.332530181,542160.919,541603.9908,541678.4043,542235.3325,6196550.911,6196365.262,6196588.494,6196774.143,6196550.91125884))
228,0.016,-0.009,9.182026645,2.8,0,11.60699689,-10.20408163,Conifères,0.5500755091,8.35E-12,8.35E-12,1507,29,310,list(c(525285.90619053,525485.9114,525485.8801,525285.8749,525285.9062,6201450.617,6201450.606,6200850.605,6200850.616,6201450.61658623))
384,0.126,0.215,6.038590862,1.8,0,15.30348846,-11.25,Conifères,0.580696121,8.35E-12,8.35E-12,1562,34,229,list(c(524142.428841456,524289.7832,524695.4609,524548.1065,524142.4288,6200284.478,6200419.702,6199977.633,6199842.409,6200284.47799441))
385,0.088,0.111,4.948692202,30,0,19.08800313,-13.23529412,Conifères,0.6885453345,8.35E-12,8.35E-12,1627,28,68,list(c(524850.760989885,525048.1246,525145.1752,524947.8116,524850.761,6200653.912,6200686.262,6200094.163,6200061.813,6200653.91199461))
386,0.116,0.397,4.128566388,74.2,165.1655018,14.32089265,-10,Conifères,0.5628459612,8.35E-12,8.35E-12,1527,28,104,list(c(526215.923620265,526264.6336,525682.7015,525633.9914,526215.9236,6201105.689,6200911.714,6200765.583,6200959.558,6201105.68906381))
513,0.064,0.113,7.483371169,66.2,539.4541297,10.85377318,-8.181818182,Mixte,0.8183743282,0.06877331528,0.9312263004,1671,34,82,list(c(602369.203564498,602414.1015,602998.7842,602953.8863,602369.2036,6170993.878,6171188.764,6171054.064,6170859.178,6170993.8782123))
512,0.171,0.445,5.230987133,-16.6,479.7229954,10.24137931,-9.174311927,Mixte,0.8495326801,0.09447504801,0.9055244925,1754,38,106,list(c(602492.457756873,602530.3171,603119.4664,603081.607,602492.4578,6171452.433,6171648.808,6171535.224,6171338.849,6171452.43300028))
16,0.243,2.621,1.288664554,6.2,0,11.07410491,-12.34567901,Mixte,0.9631631807,0.2306262994,0.7693736087,1811,24,166,list(c(595042.411292707,595220.7934,594949.4214,594771.0393,595042.4113,6175859.624,6175769.163,6175234.037,6175324.498,6175859.62409997))
502,0.312,2.532,5.487523384,60,189.2053249,2.721358299,-15.27777778,Mixte,0.6931471808,8.35E-12,0.9999935758,1880,26,112,list(c(598408.956392323,598371.7593,598961.29,598998.4871,598408.9564,6177305.917,6177502.424,6177614.017,6177417.51,6177305.91719779))
372,0.108,0.069,8.594170528,85.6,0,-6.869938066,-13.04347826,Mixte,0.8263625466,0.08287660628,0.6091440945,1900,33,306,list(c(615155.951207729,615354.294,615431.3,615232.9572,615155.9512,6181199.726,6181225.394,6180630.357,6180604.689,6181199.72588743))
471,0.313,1.031,10.60227363,2.4,0,32.1945366,-13.51351351,Mixte,0.6931465149,8.35E-12,8.35E-12,1648,35,56,list(c(577158.079647839,577322.4935,576980.866,576816.4521,577158.0796,6183513.013,6183399.138,6182905.893,6183019.768,6183513.01277804))
590,0.174,0.716,3.755003286,34,0,26.3355624,-14.47368421,Mixte,6.64E-10,8.35E-12,8.35E-12,1662,27,97,list(c(579774.742617768,579974.7426,579974.7426,579774.7426,579774.7426,6184651.697,6184651.697,6184051.697,6184051.697,6184651.69677487))
591,0.083,0.161,2.019873643,51.4,0,26.27189324,-14.28571429,Mixte,6.64E-10,8.35E-12,8.35E-12,1657,29,48,list(c(580218.036691233,580399.9435,580150.5661,579968.6593,580218.0367,6184399.182,6184316.056,6183770.335,6183853.461,6184399.18152276))
454,0.115,0.554,8.037516171,84,304.0633022,11.04471599,-10.41666667,Mixte,0.6931471808,8.35E-12,8.35E-12,1590,33,297,list(c(560664.119835712,560591.6543,561150.8818,561223.3474,560664.1198,6184846.089,6185032.493,6185249.895,6185063.491,6184846.08915158))
272,0.097,0.137,4.068049452,-12.6,0,30.7318441,-10.52631579,Mixte,0.9288701096,0.1800345582,0.8199661685,1598,32,293,list(c(565983.963136745,566154.9808,566466.0446,566295.027,565983.9631,6186266.241,6186369.926,6185856.859,6185753.174,6186266.24113052))
273,0.163,0.474,0.8494442983,-3.8,0,30.20075221,-10.20408163,Mixte,0.6931471808,8.35E-12,0.9999965256,1530,33,238,list(c(568336.828753645,568338.343,567738.3586,567736.8443,568336.8288,6187158.507,6186958.503,6186953.959,6187153.963,6187158.50681074))
274,0.359,22.8,9.442570981,12.6,23.36535888,32.03142844,-12.35955056,Mixte,0.6931471808,8.35E-12,8.35E-12,1649,28,263,list(c(567899.913203501,568007.5102,568513.2747,568405.6777,567899.9132,6190370.519,6190539.102,6190216.3,6190047.717,6190370.51917253))
408,0.296,1.287,3.285833166,68.6,175.1822956,-3.50779121,-11.29032258,Mixte,0.9779564948,0.2567393462,0.7432570961,1732,36,66,list(c(539950.010680131,540110.0124,539750.0005,539589.9988,539950.0107,6191859.003,6191738.996,6191259.004,6191379.011,6191859.00340374))
243,0.353,4.871,2.874382883,307.8,0,-4.436460857,-11.11111111,Mixte,6.64E-10,8.35E-12,8.35E-12,1807,38,308,list(c(531097.655325462,531279.0845,531531.5044,531350.0753,531097.6553,6192615.519,6192699.655,6192155.337,6192071.201,6192615.51894457))
249,0.16,0.994,7.172037566,4.2,0,-7.344090711,-8.791208791,Mixte,0.7607222683,0.03011743181,8.35E-12,1524,30,101,list(c(537835.71810071,537884.3247,537302.3126,537253.706,537835.7181,6194150.894,6193956.886,6193811.069,6194005.076,6194150.89389256))
321,0.342,1.58,3.599013275,55.8,213.6422426,18.13568718,-16.88311688,Mixte,1.22277166,0.2831521275,0.4671985865,1758,24,176,list(c(596378.817207555,596578.8172,596578.8172,596378.8172,596378.8172,6194403.812,6194403.812,6193803.812,6193803.812,6194403.81158488))
322,0.329,0.798,0.7934378534,6,230.0423147,17.93062404,-16.88311688,Mixte,1.205716594,0.3822248314,0.1664712256,1662,23,94,list(c(596678.519616389,596878.5395,596878.4918,596678.4718,596678.5196,6194319.255,6194319.239,6193719.236,6193719.252,6194319.2552118))
383,0.268,2.61,3.148522234,39.4,133.9146744,14.17832688,-12.5,Mixte,0.09460689164,8.35E-12,8.35E-12,1642,31,78,list(c(524038.898344448,524217.6618,523948.6319,523769.8684,524038.8983,6200097.559,6200007.885,6199471.581,6199561.255,6200097.5588433))
257,0.114,0.141,3.31740872,0,0,16.50315155,-8.602150538,Mixte,0.6931471808,8.35E-12,0.9999991817,1509,23,221,list(c(544103.678833934,544139.7137,543546.2614,543510.2275,544103.6788,6200936.797,6200739.069,6200665.312,6200863.04,6200936.79744737))
529,0.089,0.232,0.2972566826,8,0,-1.966292135,-13.63636364,Mixte,0.6930682778,8.35E-12,0.9751878555,1831,25,301,list(c(614330.53953218,614182.8901,613778.1567,613925.8061,614330.5395,6180602.841,6180467.927,6180910.862,6181045.777,6180602.84133581))
295,0.354,1.917,3.118248093,82,0,-4.251889169,-11.2244898,Mixte,0.6931471808,8.33E-12,1.000005945,1598,32,205,list(c(583597.261749163,583759.3028,584114.2609,583952.2198,583597.2617,6183061.644,6183178.855,6182692.707,6182575.496,6183061.64357192))
290,0.298,3.945,0.377015373,71,0,21.87341344,-10.37735849,Mixte,0.9126920353,0.7986861351,8.35E-12,1433,21,227,list(c(577781.22674184,577905.5786,578375.4847,578251.1328,577781.2267,6183589.256,6183745.883,6183372.806,6183216.179,6183589.25569532))
453,0.134,0.275,4.726155939,-5.8,166.9527018,8.4176878,-9.565217391,Mixte,0.6955869225,0.0005769430342,8.35E-12,1522,39,237,list(c(560701.845636036,560629.3801,561188.6076,561261.0732,560701.8456,6184256.173,6184442.578,6184659.979,6184473.575,6184256.173258))
484,0.253,1.688,6.441452064,-0.8,226.0489002,-3.081388858,-10.20408163,Mixte,0.8457589799,0.9088574673,0.09116496691,1527,16,214,list(c(588592.606793817,588473.6516,587991.309,588110.2643,588592.6068,6185446.59,6185285.805,6185642.662,6185803.447,6185446.59003969))
577,0.31,1.376,5.276164372,1.4,0,31.19773276,-10.63829787,Mixte,0.8142701458,0.07061323209,0.6508082997,1405,22,131,list(c(567327.568602452,567473.1263,567884.604,567739.0463,567327.5686,6186218.137,6186355.296,6185918.62,6185781.461,6186218.13716153))
575,0.225,2.8,9.701715975,103.4,0,11.17974058,-10.18518519,Mixte,0.6903832039,8.35E-12,8.35E-12,1529,24,97,list(c(561959.170086642,561780.6598,562051.1989,562229.7092,561959.1701,6186448.559,6186538.737,6187074.281,6186984.104,6186448.55938726))
640,0.288,1.686,1.678696097,80,1.670125773,-8.203530633,-11.60714286,Mixte,1.020850004,0.6365037001,0.3634996575,1263,20,215,list(c(600554.21532285,600703.6601,600304.9274,600155.4827,600554.2153,6188507.913,6188375.005,6187926.662,6188059.57,6188507.91265393))
624,0.271,1.378,6.57949025,13,0,17.40139211,-16.25,Mixte,0.6931471808,8.35E-12,1.000001178,1739,18,148,list(c(597946.161993906,598122.1848,597837.3271,597661.3044,597946.162,6193595.87,6193500.917,6192972.849,6193067.802,6193595.86989812))
623,0.164,0.082,4.548659943,17.4,0,17.71754252,-16.25,Mixte,0.8290728662,8.35E-12,0.922813637,1676,16,107,list(c(597594.702045657,597791.7106,597688.3249,597491.3163,597594.702,6193990.047,6193955.585,6193364.56,6193399.022,6193990.04738491))
668,0.315,1.188,2.147995397,42.6,0,-3.004580975,-15.95744681,Mixte,0.916928145,0.164810878,8.35E-12,1679,34,263,list(c(604452.625087164,604611.9162,604974.7219,604815.4308,604452.6251,6194863.595,6194984.528,6194506.646,6194385.713,6194863.59533939))
93,0.225,5.209,5.410453423,37,334.5077311,1.201486732,-12.04819277,Feuillus,0.6931471808,8.36E-12,1.000015722,2191,27,44,list(c(649754.243083199,650082.1751,649914.6903,649586.7582,649754.2431,6151821.816,6151319.361,6151210.051,6151712.505,6151821.81583335))
131,0.242,14.212,7.549790302,-49.4,462.7992255,23.68259176,-12.5,Feuillus,0.6931471808,8.36E-12,1.000002549,2184,37,75,list(c(603225.044564291,602797.1684,602656.9614,603084.8376,603225.0446,6155998.251,6155577.63,6155720.255,6156140.876,6155998.25072061))
35,0.021,-0.694,2.116251563,-7,880.6253111,27.56333413,-16.90140845,Feuillus,0.6931471807,8.36E-12,1.000018486,2029,23,140,list(c(611670.878732041,611166.4506,611274.7466,611779.1748,611670.8787,6156866.73,6157191.618,6157359.761,6157034.873,6156866.7301064))
33,0.179,3.091,2.435007137,-32.6,522.4854079,27.28767653,-18.96551724,Feuillus,0.9413361246,0.1981534398,0.697948687,2301,32,170,list(c(600435.626807402,600308.0053,600503.4287,600631.0502,600435.6268,6156372.817,6156959.087,6157001.628,6156415.357,6156372.8169394))
146,0.316,5.781,3.707700264,120.4,46.43155843,-4.774011299,-11.70212766,Feuillus,0.6931471808,8.36E-12,1.000001137,1751,31,136,list(c(652074.222679456,651991.2721,652189.3515,652272.3021,652074.2227,6150620.843,6151215.081,6151242.731,6150648.493,6150620.8428436))
108,0.295,3.783,0.5745803835,124.6,0,19.2285262,-8.571428571,Feuillus,0.6931471808,8.36E-12,1.000000777,1731,29,179,list(c(657576.812029631,657503.4367,657701.9355,657775.3109,657576.812,6151950.647,6152546.144,6152570.602,6151975.106,6151950.64723196))
145,0.268,1.078,2.9953966,67,0,19.29681112,-8.571428571,Feuillus,0.6931471808,8.36E-12,0.9999999582,1731,27,217,list(c(657819.145835987,658217.7083,658367.2067,657968.6442,657819.1458,6151760.354,6152208.849,6152075.995,6151627.5,6151760.35420793))
102,0.34,1.928,5.155883178,139.4,0,12.14810574,-7.476635514,Feuillus,0.8743301852,0.1177237863,0.882260444,1625,33,121,list(c(658453.932460144,657935.9094,658036.823,658554.8461,658453.9325,6158015.993,6158318.734,6158491.409,6158188.668,6158015.99333923))
116,0.279,8.691,7.8189276,33,417.2888316,20.17664209,-11.36363636,Feuillus,0.6887711688,8.36E-12,0.8290163176,2226,28,89,list(c(603133.963941605,603707.041,603766.2794,603193.2023,603133.9639,6154701.187,6154878.902,6154687.876,6154510.161,6154701.18650102))
197,0.128,0.778,4.868990959,7,389.8597528,28.39470821,-16.39344262,Feuillus,0.6931471807,8.36E-12,1.000018938,2231,34,80,list(c(603476.683845571,603048.8077,602908.6007,603336.4769,603476.6838,6155649.424,6155228.803,6155371.428,6155792.049,6155649.42387263))
14,0.068,3.55,6.926390713,-19.6,54.77653426,18.75787154,-13.51351351,Feuillus,0.6931282525,8.36E-12,8.36E-12,2237,27,137,list(c(605387.691653109,604791.3429,604813.3736,605409.7223,605387.6917,6163298.597,6163364.689,6163563.472,6163497.38,6163298.59728681))
31,0.039,0.446,2.058906593,-10.4,0,22.10601533,-15.38461538,Feuillus,0.6800598865,8.36E-12,8.36E-12,2272,28,117,list(c(605618.911017145,605169.2647,605301.6858,605751.3321,605618.911,6163523.987,6163921.251,6164071.133,6163673.869,6163523.9873569))
195,0.16,2.553,2.597994275,-0.2,861.3147727,6.651959952,-18.05555556,Conifères,0.6925763772,8.36E-12,8.36E-12,1972,29,227,list(c(634830.833926569,634236.3566,634263.4298,634857.9072,634830.8339,6168426.506,6168507.726,6168705.885,6168624.665,6168426.50577917))
166,0.172,2.177,2.205346628,4.4,0,25.3448403,-15.78947368,Conifères,0.3548164641,8.36E-12,8.36E-12,2273,24,94,list(c(623831.274758433,624009.6348,624200.5937,624022.2337,623831.2748,6143289.813,6143862.689,6143803.236,6143230.359,6143289.81270326))
168,0.43,6.506,3.974919773,36,0,23.21258907,-15.78947368,Conifères,0.6931471808,8.36E-12,8.36E-12,2188,13,123,list(c(622816.943901815,622699.8191,622503.6667,622620.7915,622816.9439,6144841.58,6144253.123,6144292.164,6144880.621,6144841.57968632))
46,0.15,2.852,1.534068846,21,0,-15.31602003,-11.9047619,Conifères,0.6679144072,8.36E-12,8.36E-12,2130,16,256,list(c(618663.449256425,619009.6743,619173.0173,618826.7923,618663.4493,6139939.89,6140429.919,6140314.511,6139824.482,6139939.89013584))
47,0.172,0.765,6.821465738,42.8,0,20.04347004,-14.45783133,Conifères,0.8309587533,0.07871643535,8.36E-12,2222,18,280,list(c(622594.357213653,622036.004,622109.2172,622667.5705,622594.3572,6141513.824,6141733.464,6141919.582,6141699.942,6141513.82399552))
48,0.252,1.016,1.993510298,19.2,315.722725,13.70542267,-15.38461538,Conifères,0.6931471808,8.36E-12,8.36E-12,2162,13,221,list(c(620774.12227568,620869.5651,620672.1117,620576.6689,620774.1223,6141343.325,6140750.965,6140719.151,6141311.511,6141343.32531365))
49,0.185,0.963,1.947867682,-6.2,205.9636743,17.32883166,-13.75,Conifères,0.6965001092,0.0008283238934,8.36E-12,2159,12,254,list(c(619863.158197968,619526.0442,619691.4911,620028.6051,619863.1582,6140517.63,6141013.971,6141126.342,6140630.001,6140517.6297929))
50,0.326,2.759,0.6718392358,4.6,0,15.29722693,-16,Conifères,1.032608667,0.4579809933,8.36E-12,2251,19,241,list(c(621970.083771519,622416.251,622282.5288,621836.3615,621970.0838,6141469.702,6141068.535,6140919.812,6141320.979,6141469.70150422))
53,0.194,0.755,2.351590962,12.6,0,18.12613705,-13.95348837,Conifères,0.6931471808,8.36E-12,8.36E-12,2153,15,205,list(c(622448.118211299,622421.0347,622620.8308,622647.9144,622448.1182,6142130.157,6142729.545,6142738.573,6142139.184,6142130.15651675))
123,0.241,3.01,3.021626739,12.2,0,-7.128368589,-13.25301205,Conifères,0.6931471808,8.36E-12,8.36E-12,2108,11,221,list(c(618582.940947009,618598.4193,618798.3528,618782.8744,618582.9409,6140344.386,6140944.186,6140939.027,6140339.226,6140344.3859113))
136,0.181,0.414,4.608255443,18,9.846817339,-1.677458607,-12.79069767,Conifères,0.7991566907,0.05466171157,8.36E-12,1980,11,212,list(c(616932.576433823,617005.7706,617204.2768,617131.0827,616932.5764,6140864.323,6141459.842,6141435.444,6140839.925,6140864.32285649))
169,0.249,0.763,0.6169149702,6.2,148.7797506,16.01377874,-15.38461538,Conifères,0.7345360953,0.0161808439,8.36E-12,2169,16,122,list(c(621035.324020954,621187.4977,621380.9584,621228.7847,621035.324,6140641.418,6141221.8,6141171.076,6140590.694,6140641.41817069))
167,0.49,3.109,8.466382577,22.2,0,20.93694701,-14.81481481,Conifères,0.6931471808,8.36E-12,8.36E-12,2206,20,39,list(c(623455.865772755,623129.2647,622961.4911,623288.0922,623455.8658,6144442.317,6143938.996,6144047.863,6144551.184,6144442.31693557))
2,0.162,4.271,4.686347129,180,138.4971669,7.862981705,-15.58441558,Conifères,0.6929193457,8.36E-12,0.9582009783,2216,30,130,list(c(646156.626141424,645633.9109,645732.0993,646254.8146,646156.6261,6147586.53,6147881.096,6148055.334,6147760.769,6147586.53049167))
113,0.445,7.901,7.442419985,-33.2,0,-3.614005444,-10.52631579,Conifères,0.6931471808,8.36E-12,0.9999995152,1983,25,207,list(c(647318.270414591,647484.3527,647676.538,647510.4557,647318.2704,6147778.003,6148354.559,6148299.198,6147722.642,6147778.0029501))
163,0.144,2.709,11.13329962,23.4,393.568976,15.23391813,-13.0952381,Conifères,0.6931471807,8.36E-12,8.36E-12,2266,22,262,list(c(626936.626066624,626362.3617,626304.4149,626878.6794,626936.6261,6147669.167,6147495.327,6147686.748,6147860.588,6147669.16683339))
111,0.398,29.643,6.649908536,116,0,-6.031280547,-9.708737864,Conifères,0.6931471808,8.36E-12,0.9999998579,1986,29,181,list(c(648164.414872991,648176.2816,647976.3208,647964.454,648164.4149,6148479.441,6147879.558,6147875.603,6148475.485,6148479.44081537))
112,0.464,5.002,2.189031636,64.8,66.22261053,-2.769257734,-12.64367816,Conifères,0.6927611265,8.36E-12,0.9459321694,2103,26,165,list(c(646744.63818766,646565.9439,646756.868,646935.5624,646744.6382,6147777.212,6148349.984,6148409.549,6147836.777,6147777.21193575))
39,0.213,1.617,3.922313225,-17,39.75475382,1.599136662,-12.94117647,Conifères,0.9654670973,0.234485639,0.7655154476,2143,23,162,list(c(646314.719612787,646282.8138,646083.0967,646115.0026,646314.7196,6149069.579,6148470.428,6148481.064,6149080.215,6149069.57946176))
187,0.064,3.615,4.750386446,15.6,112.3686723,10.44955285,-18.05555556,Conifères,0.6772060647,8.36E-12,0.6976777001,2358,26,123,list(c(640291.324111493,639692.6811,639679.2375,640277.8805,640291.3241,6148962.406,6148922.075,6149121.623,6149161.954,6148962.40619902))
188,0.044,-0.313,3.621495751,-38.4,273.5520882,10.34410554,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000003753,2426,34,262,list(c(638063.976721341,637466.0686,637482.7551,638080.6631,638063.9767,6150276.809,6150326.869,6150526.171,6150476.112,6150276.80936271))
132,0.136,1.116,4.17637495,135.8,428.8452259,16.58514493,-19.6969697,Conifères,0.6931471808,8.36E-12,0.9999962722,2344,35,80,list(c(630736.393778453,631335.347,631347.1557,630748.2024,630736.3938,6151220.561,6151255.987,6151056.336,6151020.91,6151220.56146545))
62,0.225,1.749,4.929677076,41.2,152.1203224,14.1865175,-19.6969697,Conifères,0.9621670794,0.2289790736,0.7710210852,2364,33,296,list(c(630560.485569328,629974.9318,630018.555,630604.1087,630560.4856,6150997.451,6151128.321,6151323.505,6151192.636,6150997.4512092))
159,0.108,3.775,1.718741127,54.8,302.8847658,9.377407381,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000000911,2370,29,175,list(c(638026.854445506,638138.6826,638335.1781,638223.35,638026.8544,6150628.824,6151218.311,6151181.035,6150591.548,6150628.82434542))
89,0.203,9.561,4.073270817,110.2,0,21.40246845,-12.08791209,Conifères,0.6931471808,8.36E-12,1.000000719,1894,27,139,list(c(657113.949761924,656646.722,656772.1981,657239.4258,657113.9498,6151169.672,6151546.1,6151701.843,6151325.414,6151169.67176909))
148,0.565,5.076,8.684033388,27,0,21.24562247,-12.08791209,Conifères,0.6931471807,8.36E-12,1.000020286,1837,24,108,list(c(657178.411760726,656653.9834,656751.1516,657275.58,657178.4118,6150844.626,6151136.131,6151310.941,6151019.436,6150844.62647831))
134,0.106,0.157,4.405194282,105.2,0,17.74846996,-8.571428571,Conifères,0.6931471808,8.36E-12,0.9999982281,1836,32,192,list(c(655893.563306835,656362.7409,656487.4059,656018.2284,655893.5633,6151381.682,6151755.677,6151599.284,6151225.289,6151381.68174078))
151,0.311,8.831,6.662534121,75,0,-5.559269162,-8.181818182,Conifères,0.9008294464,0.1458059395,0.8541943865,1833,26,179,list(c(652731.46593315,652551.3973,652742.1779,652922.2466,652731.4659,6150798.94,6151371.282,6151431.305,6150858.963,6150798.93998817))
65,0.222,0.835,4.461004825,19,128.0343763,15.08394896,-16.90140845,Conifères,0.6931471808,8.36E-12,1.00000555,2300,31,286,list(c(634587.925112387,635065.2613,634944.0864,634466.7502,634587.9251,6150518.91,6150155.386,6149996.274,6150359.798,6150518.9102297))
66,0.394,1.942,7.606326833,14.6,444.9620134,12.91269841,-14.1025641,Conifères,0.6931471808,8.36E-12,1.000007966,2349,38,218,list(c(635137.906626176,635286.0066,635479.8182,635331.7182,635137.9066,6150152.179,6150733.614,6150684.248,6150102.813,6150152.17942452))
189,0.102,0.611,5.183407241,48.4,204.1612972,14.62308501,-20,Conifères,0.6931471808,8.36E-12,0.9999992143,2391,29,281,list(c(636073.601270162,636642.8381,636579.6195,636010.3826,636073.6013,6150160.594,6149970.938,6149781.193,6149970.848,6150160.59408316))
135,0.145,2.37,0.806624884,29.8,492.3929968,15.82120004,-19.6969697,Conifères,0.6931471808,8.36E-12,0.9999980525,2331,34,90,list(c(631474.408396133,630964.8286,630859.2464,631368.8262,631474.4084,6151623.443,6151306.697,6151476.557,6151793.303,6151623.44335403))
76,0.346,5.283,5.01913706,1.2,0,7.580855593,-17.33333333,Conifères,0.6931471808,8.36E-12,0.9999997158,2316,24,245,list(c(639209.082233624,639350.8965,639545.2298,639403.4155,639209.0822,6151259.048,6151842.048,6151794.776,6151211.777,6151259.04798489))
